"","file_name","Rob_protocol","Rob_question","Rob_inexclusioncriteria","Rob_search","Rob_date","Rob_string","Rob_rob","Rob_guidelines","Rob_metaanalysis","Rob_flowchart","Rob_coi","Rob_deviations","Rob_extraction"
"513","html/Ranasinghe-2015-Zincanddiabetesmellitus_Un.html","0","1","1","1","1","1","0","1","0","0","1","0","1"
"514","html/Ransom-2022-HypothermiaTherapyforTraumatic.html","0","1","1","1","1","0","0","1","1","1","1","0","1"
"515","html/Ranuh-2021-SystematicReviewandMeta-Analysis.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"516","html/Rauschenbach-2019-Xenograftingfordiseasemod.html","0","1","1","1","1","1","1","1","0","0","1","0","1"
"517","html/Ravinther-2022-MolecularPathwaysInvolvedin.html","0","1","1","1","1","1","0","1","0","1","1","0","1"
"518","html/Raymond_2021_The.html","0","1","1","1","1","1","1","1","0","1","1","1","1"
"519","html/Regner_2018_Preclinical.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"520","html/Rego-2020-Antiangiogenictargetsforglioblast.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"521","html/Rendon-2022-StatinsandGliomas_ASystematic.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"522","html/Repacholi-2012-Systematicreviewofwirelessp.html","0","1","1","1","1","0","1","1","1","0","1","0","0"
"523","html/Reshetnikov-2022-TranscriptomeAlterationsCau.html","0","1","1","1","1","0","1","1","1","1","1","0","1"
"524","html/Restelli_2022_Confocal.html","0","1","1","1","1","1","0","1","1","0","1","0","1"
"525","html/Reuveni-2022-Theantidepressantandanxiolytic.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"526","html/Rezabakhsh-2022-Dichotomouseffectsofautopha.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"527","html/Ribeiro-2021-Theimpactofphysicalexerciseo.html","0","1","1","1","1","0","0","1","0","1","1","0","1"
"528","html/Ricciardi-2022-Roleofstemcells-basedinfac.html","0","1","1","1","1","1","0","1","1","1","0","0","1"
"529","html/Rijke_2022_A.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"530","html/Ripley-2021-NeuroprotectionbyRemoteIschemic.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"531","html/Rivers-2005-Whathasdiffusionimaginginanim.html","0","1","1","1","1","1","1","0","0","0","0","0","1"
"532","html/Rodini_2022_Accelerated.html","0","1","1","1","1","1","0","1","0","1","1","0","0"
"533","html/Rodriguez-2016-Investigatingthetherapeuticr.html","0","1","1","0","0","1","1","1","0","1","1","0","0"
"534","html/Rogic-2016-Meta-AnalysisofGeneExpressionPa.html","0","1","1","0","0","0","1","0","1","0","0","0","0"
"535","html/Ruiz-Gonzalez_2021_Effects.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"536","html/Russo_2023_Ambroxol.html","0","1","1","1","1","1","0","0","0","1","1","0","0"
"537","html/Sabrini_2020_Methamphetamine.html","0","1","1","1","1","1","0","0","0","1","1","0","0"
"538","html/Sadigh-Eteghad-2017-D-galactose-inducedbrain.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"539","html/Salehi-Pourmehr-2020-Stemcelltherapyforneu.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"540","html/Salehpour-2020-PhotobiomodulationforParkinso.html","0","1","1","1","1","1","0","0","0","1","0","0","1"
"541","html/San-Juan_2015_Transcranial.html","0","1","1","1","1","1","1","1","1","1","0","0","1"
"542","html/Sánchez-Vidana_2019_Molecular.html","0","1","1","1","1","1","0","0","0","1","1","0","1"
"543","html/Sanei_2019_Effect.html","0","1","1","1","1","1","0","1","0","0","1","0","1"
"544","html/Sanfilippo-2014-TheRoleofNeuromuscularBloc.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"545","html/Santos-2022-High-fatdietpromoteshypothalami.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"546","html/Sarmiento-2022-Patient-DerivedXenotransplant.html","0","1","1","1","1","1","1","1","0","0","1","0","1"
"547","html/Savigamin-2022-ProbioticasaPotentialGutMi.html","0","1","1","1","1","1","0","1","0","1","1","0","1"
"548","html/Sayadi-2021-Nerveinjuryandrepairinaketog.html","0","1","1","0","1","1","0","1","0","1","1","0","1"
"549","html/Sayehmiri-2022-GutMicrobiotaModificationvia.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"550","html/Schlaeppi_2022_Electrical.html","0","1","1","1","1","1","1","0","0","1","1","0","0"
"551","html/Schmidt_2015_MiRNAs.html","0","1","1","1","1","0","0","1","0","1","0","0","0"
"552","html/Schmitz-2017-Monoclonalantibodiesinpreclini.html","0","1","1","1","1","0","0","0","0","1","1","0","1"
"553","html/Schreuder_2017_Pathophysiological.html","0","1","1","1","1","1","0","0","0","1","1","0","1"
"554","html/Schroyens-2021-Reactivation-DependentAmnesia.html","1","1","1","1","1","0","0","0","1","0","0","0","0"
"555","html/Scuteri_2021_Efficacy.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"556","html/Seidler_2022_Intermittent.html","0","1","1","1","1","1","1","1","0","0","1","0","0"
"557","html/Sena-2010-Factorsaffectingtheapparenteffic.html","0","1","1","1","1","1","0","1","1","0","1","0","1"
"558","html/Senders-2017-Agentsforfluorescence-guidedgl.html","0","1","1","1","1","1","0","1","0","1","1","0","1"
"559","html/Serata-2015-Are5-HT3antagonistseffectivein.html","0","1","1","0","0","0","0","0","0","0","1","0","0"
"560","html/Sethi_2023_Hypertension.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"561","html/Shang_2022_Subacute.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"562","html/Shang_2022_What.html","0","1","1","1","1","0","1","0","1","1","1","0","1"
"563","html/Sharif-Alhosein-2017-Animalmodelsofspinalc.html","0","1","1","0","1","0","0","1","0","1","1","0","1"
"564","html/Sharif-Alhoseini_2019_Volume.html","0","1","1","1","1","1","1","1","1","1","0","0","1"
"565","html/Sharifi-2022-SustaineddeliveryofchABCimpro.html","0","1","1","1","1","1","1","1","1","1","1","0","0"
"566","html/Sharma_2021_At.html","0","1","1","0","1","1","1","0","0","0","1","0","0"
"567","html/Sheng-2016-Impactof2,3,5,4-tetrahydroxys.html","0","1","1","1","1","0","1","1","1","1","1","0","1"
"568","html/Sheng_2015_The.html","0","1","1","1","1","0","1","1","1","1","1","0","1"
"569","html/Sheng_2018_Efficacy.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"570","html/Shinjyo_2020_Berberine.html","0","1","1","1","1","1","1","0","0","1","1","0","0"
"571","html/Shirbandi-2021-Cellphoneandwirelessradiati.html","1","1","1","1","1","0","1","1","0","1","1","0","1"
"572","html/Shoji-2018-Relationshipsbetweentheacoustic.html","0","1","1","0","0","0","0","0","0","0","1","0","0"
"573","html/Singh_2022_Perspectives.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"574","html/Skukan-2022-Lentivirus-orAAV-mediatedgenet.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"575","html/Smith-2021-Neuralstemcelltreatmentforperi.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"576","html/Smith_2021_Molecular.html","0","1","1","1","1","1","0","1","0","0","0","0","0"
"577","html/Smits-2012-EZH2-regulatedDAB2IPisamedullob.html","0","1","1","0","1","0","1","0","0","0","0","0","1"
"578","html/Sng-2022-Ginsengextractandginsenosidesimpr.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"579","html/Soliman-2021-Systematicreviewandmeta-analys.html","1","1","1","1","1","1","1","1","1","1","1","0","0"
"580","html/Song-2017-APreclinicalSystematicReviewofG.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"581","html/Song_2021_MRI.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"582","html/Soreq_2012_Meta-analysis.html","0","1","1","0","1","0","0","1","0","0","0","0","0"
"583","html/Srivastav-2018-EmergingroleofmiRNAinatten.html","0","1","1","1","1","1","0","1","0","0","0","0","0"
"584","html/Srivastava-2017-Meta-analysisofmicroRNAsdys.html","0","1","1","1","1","1","0","0","1","0","0","0","0"
"585","html/Stamoula_2021_Antidepressants.html","0","1","1","1","1","1","1","0","0","1","1","0","0"
"586","html/Steinhausen-2016-MultivariateMeta-Analysisof.html","0","1","1","0","1","0","0","0","0","0","1","0","0"
"587","html/Sternak-2022-Theeffectsofsplenectomyinmur.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"588","html/Stille-2019-Diagnosticaccuracyofflat-panel.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"589","html/Strange-2020-Preclinicalintracranialaneurysm.html","0","1","1","1","1","1","0","1","0","1","1","0","1"
"590","html/Stroemel-Scheder_2020_The.html","0","1","1","1","1","0","1","1","0","1","1","0","1"
"591","html/Ström-2014-Impactofmethodologyonestrogens'.html","0","1","1","1","1","0","0","0","1","0","1","0","1"
"592","html/Stukalin_2020_Revisiting.html","0","1","1","0","0","1","1","0","1","0","0","0","0"
"593","html/Su_2021_Resveratrol.html","0","1","1","1","1","1","1","0","0","0","1","0","0"
"594","html/Sufianova-2022-Longnon-codingRNAsasbiomark.html","0","1","1","1","1","1","0","1","1","1","1","0","0"
"595","html/Sultan-2018-Asystematicreviewandmeta-analy.html","0","1","1","1","1","1","1","0","1","1","1","0","0"
"596","html/Sumarwoto-2022-ProspectofStemCellsasPromi.html","0","1","1","1","1","1","1","1","1","1","0","0","1"
"597","html/Sumner-2004-Testingthevalidityofc-fosexpr.html","0","1","1","0","1","0","1","0","0","0","0","0","0"
"598","html/Sun_2019_Efficacy.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"599","html/Sun_2020_Effect.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"600","html/Suraev_2020_Cannabinoid.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"601","html/Surendrakumar_2022_Neuromodulation.html","0","1","1","1","1","1","0","1","0","0","0","0","0"
"602","html/Suresh_2022_Anthocyanin.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"603","html/Tam-2021-Effectsofmulberryonthecentralne.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"604","html/TanTanny-2022-Preexistingneuralfactorsthat.html","1","1","1","1","1","0","1","1","0","1","1","0","1"
"605","html/Tatum_2020_Efficacy.html","0","1","1","1","1","1","1","1","1","1","0","0","0"
"606","html/Tatum_2021_Evaluation.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"607","html/Telles_2021_Cortical.html","0","1","1","0","1","0","0","1","0","1","0","0","0"
"608","html/Teng_2012_Multimodal.html","0","1","1","1","1","0","0","1","0","0","1","0","0"
"609","html/Teo-2022-Combinedhypothermiaandmesenchymal.html","1","1","1","1","1","0","1","1","1","0","0","0","1"
"610","html/Tetreault-2020-TheImpactofRiluzoleonNeuro.html","0","1","1","1","1","1","1","1","0","0","1","0","1"
"611","html/Tewarie-2021-Beta-blockersandglioma_asyste.html","0","1","1","1","1","1","0","1","0","1","1","0","1"
"612","html/Thomas-2020-Therapeuticpotentialofextracell.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"613","html/Thygesen-2021-Areviewofspinalcordperfusio.html","0","1","1","1","1","1","1","1","0","1","1","1","1"
"614","html/Ticinesi-2018-Gutmicrobiota,cognitivefrailt.html","0","1","1","1","1","0","1","0","0","0","0","0","0"
"615","html/Tractenberg_2016_An.html","0","1","1","1","1","0","0","0","0","0","0","0","0"
"616","html/Trotter_2019_The.html","0","1","1","1","0","1","0","0","1","0","0","0","1"
"617","html/Tumkaya_2018_A.html","1","1","1","1","1","0","1","0","1","0","0","0","0"
"618","html/Turna-2019-CannabidiolasaNovelCandidateAl.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"619","html/Uddin-2013-HippocampalGeneExpressionMeta-An.html","0","1","1","0","1","1","1","1","1","0","1","0","0"
"620","html/Ueno-2020-Pleiotropiceffectsofexosomesasa.html","0","1","1","1","1","0","0","1","0","1","1","0","1"
"621","html/Usui-2021-Meta-analysisofvariationsuggests.html","1","1","1","1","1","0","0","1","1","1","1","0","0"
"622","html/Valido-2022-Systematicreviewofthechangesi.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"623","html/Vallejo_2022_Systematic.html","0","1","1","1","1","1","0","1","0","1","1","0","1"
"624","html/vanderKnaap-2023-ImplicationsofPost-recana.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"625","html/vanderWeijden_2021_Myelin.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"626","html/vanHoorn-2019-Asystematicreviewandnarrati.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"627","html/vanKoert_2018_Caffeine.html","0","1","1","1","1","0","0","1","0","1","0","0","1"
"628","html/vanNiel-2022-PharmacologicalProbestoValida.html","0","1","1","1","1","0","0","1","0","1","1","0","0"
"629","html/Vargas_2016_The.html","0","1","1","1","1","0","0","1","0","1","0","0","1"
"630","html/Vasconcelos-Filho_2021_Effect.html","0","1","1","1","1","1","1","1","1","1","0","0","1"
"631","html/Vasconcelos-Filho_2021_Neuroprotective.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"632","html/Vázquez-2022-EffectsofCaffeineConsumptiono.html","0","1","1","1","1","1","0","1","0","1","0","0","1"
"633","html/Vázquez-agredos-2022-MicroRNARegulationofth.html","0","1","1","1","1","1","1","1","0","0","1","0","0"
"634","html/Velayudhan-2021-Temporalpatternsofmicroglia.html","0","1","1","1","0","1","1","1","0","1","1","0","0"
"635","html/Velzen-2021-Efficacyofketamineinrelieving.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"636","html/Vester-2019-Modelingofinflictedheadinjury.html","0","1","1","1","1","0","1","1","0","1","1","0","1"
"637","html/Vesterinen-2013-Systematicreviewandstratifi.html","0","1","1","1","0","1","1","1","1","1","1","0","1"
"638","html/Vesterinen-2015-Drugrepurposing_Asystematic.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"639","html/Villafuerte-2015-Sleepdeprivationandoxidati.html","0","1","1","1","1","1","0","1","0","1","1","0","0"
"640","html/Visco_2021_A.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"641","html/Viswanatha_2017_The.html","0","1","1","1","1","1","0","0","1","0","0","0","0"
"642","html/Volpato-2013-Recentevidenceandpotentialmec.html","0","1","1","1","0","1","0","0","0","0","0","0","0"
"643","html/Volz-2012-Analgesiceffectsofnoninvasivebra.html","0","1","1","0","1","1","1","0","0","1","1","0","0"
"644","html/vonGrabowiecki_2016_Transcriptional.html","0","1","1","1","1","0","0","0","0","0","1","0","0"
"645","html/Vuka_2018_Electrical.html","0","1","1","1","0","1","1","1","0","1","1","0","1"
"646","html/Walker-2022-Associationbetweensinglemoderat.html","0","1","1","1","1","1","1","1","0","1","0","0","1"
"647","html/Wan-2020-Meta-AnalysisoftheAlzheimer'sDise.html","0","1","1","1","1","1","0","1","1","0","1","0","0"
"648","html/Wang-2015-Treatmentofacutecerebralischemia.html","0","1","1","1","1","1","1","1","1","1","1","0","0"
"649","html/Wang-2016-EffectofProbioticsonCentralNerv.html","0","1","1","1","1","1","1","1","1","0","1","0","0"
"650","html/Wang-2016-Understandingauditoryneuropathysp.html","0","1","1","1","1","1","1","0","1","1","0","0","1"
"651","html/Wang-2017-AstragalosideIVforexperimentalfo.html","0","1","1","1","1","0","1","1","1","1","1","0","1"
"652","html/Wang-2017-Neuroprotectivepropertiesofcurcum.html","0","1","1","1","1","1","1","1","0","0","1","0","1"
"653","html/Wang-2021-Ferulicacidinanimalmodelsofalz.html","0","1","1","1","1","1","1","0","1","0","1","0","0"
"654","html/Wang-2022-miRNATherapyinLaboratoryModelso.html","0","1","1","1","1","1","1","1","1","0","1","0","0"
"655","html/Wang-2022-Pharmacologicalmechanismandtherap.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"656","html/Wang_2020_Preclinical.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"657","html/Wang_2021_Glycerol.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"658","html/Wang_2022_Dental.html","0","1","1","1","1","1","0","1","1","1","1","0","1"
"659","html/Wang_2022_Tooth.html","0","1","1","1","1","1","1","0","0","0","1","0","1"
"660","html/Watzlawick-2016-OlfactoryEnsheathingCellTra.html","1","1","1","1","1","1","1","1","1","0","1","0","1"
"661","html/Weber-2022-QuantifyingtheInvertedU_AMeta-.html","1","1","1","1","1","1","0","0","0","0","1","0","1"
"662","html/Wei-2013-Asystematicreviewandmeta-analysis.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"663","html/Weir-2021-Ameta-analysisofremoteischaemic.html","1","1","1","1","1","1","1","1","1","0","1","0","1"
"664","html/West-2015-EmergingdrugtargetsforABandta.html","0","1","1","1","1","0","1","1","0","0","1","0","0"
"665","html/West-2022-Thecytokinesinterleukin-6andinte.html","0","1","1","1","0","1","1","0","0","0","1","0","0"
"666","html/Whitmore_2012_How.html","0","1","1","1","1","0","0","0","0","0","1","0","0"
"667","html/Whittaker-2021-Methodsusedandapplicationof.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"668","html/Winter_2017_Role.html","0","1","1","1","1","0","0","1","0","0","0","0","0"
"669","html/Witteveen_2014_Muscle.html","0","1","1","1","1","1","1","0","0","1","1","0","1"
"670","html/Won-2022-Intracranialpressuremonitoringinp.html","0","1","1","1","1","1","1","1","1","1","1","0","0"
"671","html/Wong-2013-Progesteronetreatmentforexperimen.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"672","html/Wong-2022-ASystematicApproachtoIdentifyNe.html","0","1","1","1","1","1","0","0","0","0","0","0","1"
"673","html/Wong_2021_The.html","1","1","1","1","1","1","1","1","1","1","1","0","0"
"674","html/Xie-2014-EffectofnicotineonL-dopa-induced.html","0","1","1","1","1","1","1","1","1","1","1","0","0"
"675","html/Xie-2022-CanWeUseGinkgobilobaExtracttoT.html","0","1","1","1","1","1","1","1","1","1","1","0","0"
"676","html/Xu-2016-Theefficacyofhyperbaricoxygenther.html","0","1","1","1","1","1","0","1","1","1","1","0","1"
"677","html/Xu-2020-ASystematicReviewofGrowthHormone.html","0","1","1","1","1","0","1","1","0","1","1","0","1"
"678","html/Xue_2022_A.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"679","html/Xue_2022_Integrated.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"680","html/Xun_2022_Mesenchymal.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"681","html/Yakovleva-2022-ExpressionProfileofmiRsinM.html","0","1","1","1","1","1","0","1","0","1","1","0","0"
"682","html/Yamada_2021_Preclinical.html","0","1","1","0","1","1","0","0","0","0","0","0","1"
"683","html/Yan_2023_The.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"684","html/Yang-2015-Schwanncellstransplantationimprov.html","0","1","1","1","1","0","1","0","0","1","0","0","0"
"685","html/Yang-2022-Optimaltherapeuticconditionsfort.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"686","html/Yang_2016_Evidence-based.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"687","html/Yang_2022_Efficacy.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"688","html/Yanwu_2020_Mesenchymal.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"689","html/Yao-2017-Treatmentsoftraumaticneuropathicp.html","0","1","1","1","1","0","0","0","0","1","1","0","0"
"690","html/Ye_2020_The.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"691","html/Ye_2022_Efficacy.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"692","html/Yi-2021-Ameta-analysisofexosomeinthetrea.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"693","html/Youn-2021-Digitalbiomarkersforneuromuscular.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"694","html/Yousefifard-2020-Efficacyofadiposederiveds.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"695","html/Yousefifard-2021-ActiveandPassiveImmunizati.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"696","html/Yousefifard-2022-ChondroitinaseABCAdministra.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"697","html/Yousefifard-2022-Combinedapplicationofneura.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"698","html/Yousefifard_2022_Growth.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"699","html/Yousefifard_2022_The.html","0","1","1","1","1","1","1","0","1","1","1","0","0"
"700","html/Yow-2021-Therapeuticpotentialofcomplementar.html","0","1","1","1","1","1","0","1","0","1","1","0","0"
"701","html/Yu_2022_Effects.html","0","1","1","1","1","0","1","1","1","0","1","0","1"
"702","html/Zain_2019_Alterations.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"703","html/Zane-2021-Short-termelevationsinglucocortic.html","1","1","1","1","1","1","1","1","1","1","1","0","0"
"704","html/Zapata-Acevedo-2022-LamininasaBiomarkerof.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"705","html/Zeng-2021-Efficacyofmelatonininanimalmode.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"706","html/Zhang-2013-IsDeqianindicatorofclinicalef.html","0","1","1","1","1","0","1","0","0","0","1","0","1"
"707","html/Zhang-2014-AMeta-analysisofthemotionfunct.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"708","html/Zhang-2018-Effectsofacupunctureonvascular.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"709","html/Zhang-2019-Dietaryfreshfishandprocessedfi.html","0","1","1","1","1","0","0","0","1","1","1","0","1"
"710","html/Zhang-2022-InhibitionofCerebralIschemia_Rep.html","1","1","1","1","1","1","1","1","1","1","0","0","1"
"711","html/Zhang-2022-Motorfunctionalrecoveryefficacy.html","0","1","1","1","0","0","1","0","1","1","1","1","0"
"712","html/Zhang-2022-Systematicreviewandmeta-analysis.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"713","html/Zhang_2019_Efficacy.html","0","1","1","1","1","1","0","1","1","1","1","0","1"
"714","html/Zhang_2020_The.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"715","html/Zhang_2021_Stem.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"716","html/Zhang_2022_Effects.html","1","1","1","1","1","0","1","1","1","1","1","0","1"
"717","html/Zhang_2022_Neurological.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"718","html/Zhang_2022_The.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"719","html/Zharichenko-2020-Theroleofpro-inflammatory.html","1","1","1","1","1","1","1","1","1","1","1","1","0"
"720","html/Zheng-2017-NeuroprotectionofCatalpolforExp.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"721","html/Zheng-2018-MesenchymalStemCellTherapyinSt.html","0","1","1","1","0","1","1","1","0","1","1","0","1"
"722","html/Zheng-2022-NeuralStem_ProgenitorCellTranspl.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"723","html/Zhou-2016-IntegratedAnalysisofExpressionPr.html","0","1","1","1","1","1","1","0","1","0","1","0","0"
"724","html/Zhou-2021-Preclinicalstudiesofmesenchymals.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"725","html/Zhou-2022-NeuroprotectiveEffectandPossible.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"726","html/Zhou-2023-Neuralstem_progenitorcelltherapy.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"727","html/Zhou_2022_The.html","0","1","1","1","1","1","1","0","1","0","1","0","1"
"728","html/Zhu_2019_Neuroprotective.html","0","1","1","1","1","1","1","1","0","0","1","0","1"
"729","html/Zhuang-2019-Mega-AnalysisofGeneExpressioni.html","0","1","1","1","1","1","0","0","1","0","0","0","0"
"730","html/Zimmer-2016-EffectsofExerciseInterventions.html","0","1","1","1","1","1","0","0","0","0","1","0","0"
"731","html/Zoerle-2012-Pharmacologicreductionofangiogr.html","0","1","1","1","1","0","1","1","1","0","1","0","1"
"732","html/Zong_2022_Repetitive.html","0","1","1","0","1","1","1","1","1","1","1","0","1"
"733","html/Zorzo_2022_Functional.html","0","1","1","1","1","1","0","1","0","1","1","0","0"
"734","html/Zulhendri-2021-CanPropolisBeaUsefulAdjuva.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
